canonical_product_id,product_code,base_name,category,is_breakfast,is_drink,reason,top_candidate_item_id,top_candidate_name,top_candidate_sim
eab6fc6048465bea,29055,spicy ranchero crispy chicken burrito,new,0,0,low_confidence,828298,Diablo Buffalo Crispy Chicken Burrito,0.429
1df17ee372312795,29054,spicy ranchero crispy chicken taco,new,0,0,low_confidence,297825,Crispy Tortilla Chicken Taco,0.5
f981da74395e2a17,24587,discovery luxe,new,0,0,no_candidates,,,
df9059efc671f063,1665Main,dragonfruit freeze,new,0,0,low_confidence,313547,Dragonfruit Freeze&reg; (20 oz),0.5
3b7b035b4d095085,27273,supreme luxe,deals-and-combos,0,0,low_confidence,166771,Crunchwrap Supreme&reg;,0.25
6829ca0ee1f2c3fd,3058,mike s hot honey diablo dip sauce,sides-sweets,0,0,low_confidence,926747,Frank's Diablo Buffalo Sauce (1.5 oz),0.25
5a88ad6fce16b0ae,3701,hidden valley fire ranch dip sauce,sides-sweets,0,0,low_confidence,852962,Hidden Valley Ranch Pickled Jalapeno Ranch Sauce Dip Cup,0.556
d7647d4af0d31b06,1129Main,coca cola,drinks,0,1,no_candidates,,,
6d4fb35b2df97bf3,1132Main,diet coke,drinks,0,1,no_candidates,,,
945d9d98e688db89,1135Main,sprite,drinks,0,1,no_candidates,,,
311cbf621379f9f8,1126Main,barqs root beer,drinks,0,1,no_candidates,,,
aa1a20e7500d6b1b,3713Main,fanta orange,drinks,0,1,low_confidence,169302,Orange Juice,0.333
6277b78c406de21c,3710Main,coca cola zero,drinks,0,1,no_candidates,,,
eb62e238a46075b3,1138Main,minute maid lemonade,drinks,0,1,low_confidence,809263,Pink Lemonade Frost (20oz),0.167
b016c76300f687f6,550561,delivery lover s pass,passes,0,0,low_confidence,442467,Taco Lover's Crunchy Taco,0.333
c26f251df69740b3,23547,tostada,decades,0,0,low_confidence,852977,Cantina Chicken Double Tostada,0.433
eeac913775456f99,23548,green sauce burrito,decades,0,0,low_confidence,607554,Green Sauce (2 oz),0.4
a29c8f6eae1161b9,22310,meximelt,decades,0,0,no_candidates,,,
77ae83cb62802b37,22800,gordita supreme,decades,0,0,low_confidence,166771,Crunchwrap Supreme&reg;,0.25
7ac8637143c5b12c,22526,caramel apple empanada,decades,0,0,low_confidence,906580,Caramel Apple Empanada Chiller (20 oz),0.6
397225acf5111a90,29417,5 piece crispy chicken nuggets,new,0,0,low_confidence,943690,Diablo Dusted Chicken Nuggets - 5 Piece,0.571
37ec7a541b97cc4e,23562,luxe cravings,new,0,0,no_candidates,,,
a4fd5148c215039a,23468,mtn dew baja blast gelato,new,0,0,low_confidence,944008,Mtn Dew&reg; Baja Blast Pie,0.571
049c100f0154746e,1422Main,midnight cherry freeze,new,0,0,low_confidence,906632,Bottled Cherry Pepsi&reg;,0.167
fd74ae6761d94b75,27236,nacho fries and nacho cheese sauce,nacho-fries-pass,0,0,low_confidence,354896,Chips and Nacho Cheese Sauce,0.6
4e2ec115ff38e950,27237,nacho fries and spicy ranch sauce,nacho-fries-pass,0,0,low_confidence,409055,Spicy Ranch Sauce (0.5 oz),0.375
910eb4e068e2313d,27239,nacho fries and reduced fat sour cream,nacho-fries-pass,0,0,low_confidence,506983,Sour Cream (1 oz),0.25
